variant,seed,dataset,data_loading_option,model_type,num_clients,beta,hop,use_pe,fulltraining_flag,repetition,fl_round,avg_client_val_acc,avg_client_val_loss,best_eval_acc_so_far,best_eval_loss_so_far,patience,round_time_s,global_test_acc
baseline,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,37,0.5899983854436808,1.236558973789215,0.6000751292060372,1.236558973789215,0,0.868,
baseline,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,38,0.5862126711579665,1.2382894277572631,0.6000751292060372,1.236558973789215,1,0.879,
baseline,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,39,0.5897527714085931,1.2342177033424377,0.6000751292060372,1.2342177033424377,0,0.872,
baseline,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,40,0.5878901340459558,1.2314711093902588,0.6000751292060372,1.2314711093902588,0,0.869,
baseline,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,41,0.5898901340459558,1.2279413223266602,0.6000751292060372,1.2279413223266602,0,0.879,
baseline,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,42,0.5879995246553464,1.2286230683326722,0.6000751292060372,1.2279413223266602,1,0.871,
baseline,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,43,0.5881044197602415,1.2279024720191956,0.6000751292060372,1.2279024720191956,0,0.875,
baseline,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,44,0.5898588057251537,1.2253382086753846,0.6000751292060372,1.2253382086753846,0,0.87,
baseline,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,45,0.5878588057251537,1.2238168358802795,0.6000751292060372,1.2238168358802795,0,0.865,
baseline,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,46,0.5898588057251537,1.2237415432929992,0.6000751292060372,1.2237415432929992,0,0.872,
baseline,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,47,0.5898588057251537,1.223547911643982,0.6000751292060372,1.223547911643982,0,0.873,
baseline,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,48,0.591644520010868,1.2228681921958924,0.6000751292060372,1.2228681921958924,0,0.878,
baseline,2,Cora,zero_hop,GCN,10,10000,1,False,False,1,49,0.5913989059757803,1.2251626133918763,0.6000751292060372,1.2228681921958924,1,0.873,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,0,0.14958620152154173,1.9470953583717345,0.14958620152154173,,0,5.529,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,1,0.2039614466846435,1.9255113124847412,0.2039614466846435,,0,0.873,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,2,0.2775708938972855,1.8964879751205443,0.2775708938972855,,0,0.874,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,3,0.32218275932284507,1.8613119840621948,0.32218275932284507,,0,0.868,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,4,0.373045021156815,1.8239888668060302,0.373045021156815,,0,0.877,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,5,0.4396904960776446,1.7890397906303406,0.4396904960776446,,0,0.889,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,6,0.4953355545683909,1.7460688710212708,0.4953355545683909,,0,0.867,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,7,0.5263167810354715,1.7071393132209778,0.5263167810354715,,0,0.872,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,8,0.545188288290799,1.662781572341919,0.545188288290799,,0,0.866,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,9,0.5767019522720728,1.6236938953399658,0.5767019522720728,,0,0.884,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,10,0.5885852351270637,1.5864991545677185,0.5885852351270637,,0,0.868,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,11,0.5998555006331833,1.552666175365448,0.5998555006331833,,0,0.868,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,12,0.6087170671177006,1.5156477332115172,0.6087170671177006,,0,0.878,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,13,0.6104485937262764,1.4847173810005188,0.6104485937262764,,0,0.874,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,14,0.6152346297623124,1.455002498626709,0.6152346297623124,,0,0.87,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,15,0.6143797531465662,1.4286903977394103,0.6152346297623124,1.4286903977394103,0,0.876,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,16,0.6083925827973146,1.4018131732940673,0.6152346297623124,1.4018131732940673,0,0.867,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,17,0.612975916130648,1.3755179166793823,0.6152346297623124,1.3755179166793823,0,0.875,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,18,0.6075217119264437,1.3565995335578918,0.6152346297623124,1.3565995335578918,0,0.876,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,19,0.6118272674819992,1.3365833520889283,0.6152346297623124,1.3365833520889283,0,0.874,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,20,0.6167999450776277,1.3186681151390076,0.6167999450776277,1.3365833520889283,0,0.867,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,21,0.618151296428979,1.2996585011482238,0.618151296428979,1.3365833520889283,0,0.864,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,22,0.6194012964289792,1.2860663652420044,0.6194012964289792,1.3365833520889283,0,0.871,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,23,0.6258377732283591,1.2717679262161254,0.6258377732283591,1.3365833520889283,0,0.875,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,24,0.628337773228359,1.2581193029880524,0.628337773228359,1.3365833520889283,0,0.881,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,25,0.6305599954505813,1.247158282995224,0.6305599954505813,1.3365833520889283,0,0.864,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,26,0.6257364218770078,1.2363781869411468,0.6305599954505813,1.2363781869411468,0,0.875,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,27,0.6286257661393029,1.226301258802414,0.6305599954505813,1.226301258802414,0,0.875,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,28,0.627754895268432,1.2187971413135528,0.6305599954505813,1.2187971413135528,0,0.871,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,29,0.6291062466197832,1.210901778936386,0.6305599954505813,1.210901778936386,0,0.868,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,30,0.6291062466197832,1.2053708910942078,0.6305599954505813,1.2053708910942078,0,0.87,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,31,0.6303562466197834,1.1964436590671539,0.6305599954505813,1.1964436590671539,0,0.876,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,32,0.6328183678319045,1.192382800579071,0.6328183678319045,1.1964436590671539,0,0.873,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,33,0.6344577120941995,1.1856714844703675,0.6344577120941995,1.1964436590671539,0,0.875,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,34,0.6344577120941995,1.1799586534500122,0.6344577120941995,1.1799586534500122,0,0.871,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,35,0.6365410454275329,1.1752662122249604,0.6365410454275329,1.1799586534500122,0,0.864,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,36,0.6365410454275329,1.170232391357422,0.6365410454275329,1.170232391357422,0,0.878,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,37,0.636263267649755,1.1670329093933105,0.6365410454275329,1.1670329093933105,0,0.871,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,38,0.6399859452453835,1.1629691898822785,0.6399859452453835,1.1670329093933105,0,0.867,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,39,0.6399859452453835,1.1587092638015748,0.6399859452453835,1.1587092638015748,0,0.879,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,40,0.6399859452453835,1.1562359809875489,0.6399859452453835,1.1562359809875489,0,0.873,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,41,0.6399859452453835,1.1529002904891967,0.6399859452453835,1.1529002904891967,0,0.871,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,42,0.6413372965967349,1.1525029599666596,0.6413372965967349,1.1529002904891967,0,0.883,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,43,0.6413372965967349,1.1487078368663788,0.6413372965967349,1.1487078368663788,0,0.877,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,44,0.6458827511421894,1.1471769034862518,0.6458827511421894,1.1487078368663788,0,0.862,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,45,0.6458827511421894,1.1452244341373443,0.6458827511421894,1.1452244341373443,0,0.866,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,46,0.6458827511421894,1.1429539978504182,0.6458827511421894,1.1429539978504182,0,0.874,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,47,0.650428205687644,1.1417950928211211,0.650428205687644,1.1429539978504182,0,0.863,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,48,0.6458827511421894,1.1402827024459838,0.650428205687644,1.1402827024459838,0,0.868,
baseline,2,Cora,zero_hop,GCN,10,1,1,False,False,1,49,0.650428205687644,1.1392370820045472,0.650428205687644,1.1392370820045472,0,0.858,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,0,0.23438040621599948,1.9220958828926087,0.23438040621599948,,0,5.582,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,1,0.29039823480072047,1.9009558796882629,0.29039823480072047,,0,0.872,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,2,0.3578181303571533,1.8735374569892884,0.3578181303571533,,0,0.876,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,3,0.40572344934556615,1.8400177359580994,0.40572344934556615,,0,0.877,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,4,0.45285294870102605,1.8018110275268555,0.45285294870102605,,0,0.874,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,5,0.4808496703616975,1.765487015247345,0.4808496703616975,,0,0.864,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,6,0.5050280603609203,1.727809190750122,0.5050280603609203,,0,0.87,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,7,0.5144260088723513,1.6892369270324707,0.5144260088723513,,0,0.88,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,8,0.5265428955983099,1.6563990235328674,0.5265428955983099,,0,0.867,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,9,0.5316060484654046,1.6195252418518067,0.5316060484654046,,0,0.877,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,10,0.5426527812398532,1.5870485067367555,0.5426527812398532,,0,0.863,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,11,0.5397782891249333,1.5569475889205933,0.5426527812398532,1.5569475889205933,0,0.865,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,12,0.5437140831291234,1.526077139377594,0.5437140831291234,1.5569475889205933,0,0.882,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,13,0.5555879034056345,1.499756121635437,0.5555879034056345,1.5569475889205933,0,0.873,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,14,0.5612503040520804,1.4749401926994323,0.5612503040520804,1.5569475889205933,0,0.875,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,15,0.5790392445591643,1.4465036749839784,0.5790392445591643,1.5569475889205933,0,0.869,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,16,0.5662212938326441,1.4267449855804444,0.5790392445591643,1.4267449855804444,0,0.872,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,17,0.5643720234742998,1.4071986317634582,0.5790392445591643,1.4071986317634582,0,0.877,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,18,0.558759970743603,1.3904884815216065,0.5790392445591643,1.3904884815216065,0,0.874,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,19,0.562908983495557,1.3711529612541198,0.5790392445591643,1.3711529612541198,0,0.873,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,20,0.5515534667125725,1.3565271019935607,0.5790392445591643,1.3565271019935607,0,0.878,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,21,0.5548534752236247,1.3442580580711365,0.5790392445591643,1.3442580580711365,0,0.868,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,22,0.5608206697937604,1.330363929271698,0.5790392445591643,1.330363929271698,0,0.881,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,23,0.5589987743689239,1.3190579891204834,0.5790392445591643,1.3190579891204834,0,0.876,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,24,0.5605074784308194,1.3084559440612793,0.5790392445591643,1.3084559440612793,0,0.886,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,25,0.5559404849667671,1.297685718536377,0.5790392445591643,1.297685718536377,0,0.873,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,26,0.5628239538014556,1.2855162858963012,0.5790392445591643,1.2855162858963012,0,0.882,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,27,0.5581180714485143,1.2815993070602416,0.5790392445591643,1.2815993070602416,0,0.875,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,28,0.5581572871347888,1.2703494668006896,0.5790392445591643,1.2703494668006896,0,0.878,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,29,0.5603795093570111,1.2647039294242859,0.5790392445591643,1.2647039294242859,0,0.869,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,30,0.5638926064294302,1.2603378295898438,0.5790392445591643,1.2603378295898438,0,0.878,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,31,0.5644199133974152,1.251961898803711,0.5790392445591643,1.251961898803711,0,0.872,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,32,0.560274614252116,1.245327067375183,0.5790392445591643,1.245327067375183,0,0.873,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,33,0.5637877113245351,1.2422823429107666,0.5790392445591643,1.2422823429107666,0,0.875,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,34,0.5640971890808213,1.237211811542511,0.5790392445591643,1.237211811542511,0,0.874,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,35,0.5663194113030435,1.233928918838501,0.5790392445591643,1.233928918838501,0,0.873,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,36,0.5659153708990032,1.2269320726394652,0.5790392445591643,1.2269320726394652,0,0.875,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,37,0.5640971890808213,1.2243975281715394,0.5790392445591643,1.2243975281715394,0,0.874,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,38,0.5646244960488063,1.2238629460334778,0.5790392445591643,1.2238629460334778,0,0.863,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,39,0.5644968364743382,1.2192181944847107,0.5790392445591643,1.2192181944847107,0,0.874,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,40,0.5644968364743382,1.216101098060608,0.5790392445591643,1.216101098060608,0,0.87,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,41,0.5644968364743382,1.2140602588653564,0.5790392445591643,1.2140602588653564,0,0.872,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,42,0.5684426778669882,1.2095941305160522,0.5790392445591643,1.2095941305160522,0,0.875,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,43,0.572464031044474,1.2077909708023071,0.5790392445591643,1.2077909708023071,0,0.876,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,44,0.5727254689529706,1.2057828783988953,0.5790392445591643,1.2057828783988953,0,0.876,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,45,0.5727254689529706,1.2049690365791321,0.5790392445591643,1.2049690365791321,0,0.874,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,46,0.5727254689529706,1.2024107694625854,0.5790392445591643,1.2024107694625854,0,0.872,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,47,0.5727254689529706,1.2012173056602478,0.5790392445591643,1.2012173056602478,0,0.87,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,48,0.5727254689529706,1.202422058582306,0.5790392445591643,1.2012173056602478,1,0.869,
fedavg_weighted,0,Cora,zero_hop,GCN,10,10000,1,False,False,1,49,0.5710305536987333,1.199639666080475,0.5790392445591643,1.199639666080475,0,0.87,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,0,0.25617720641452496,1.917768657207489,0.25617720641452496,,0,5.586,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,1,0.3255237841410836,1.8927736043930055,0.3255237841410836,,0,0.881,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,2,0.39545850205845473,1.8590683937072754,0.39545850205845473,,0,0.87,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,3,0.45115602779670444,1.8196537137031554,0.45115602779670444,,0,0.87,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,4,0.49558907239626143,1.777269434928894,0.49558907239626143,,0,0.897,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,5,0.5084589305537954,1.7345312356948852,0.5084589305537954,,0,0.887,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,6,0.5350766549288873,1.6946094036102295,0.5350766549288873,,0,0.871,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,7,0.5460321394690156,1.6568651437759399,0.5460321394690156,,0,0.883,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,8,0.5491368224675244,1.6195305466651917,0.5491368224675244,,0,0.891,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,9,0.5518116008270975,1.584533441066742,0.5518116008270975,,0,0.877,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,10,0.5568985842370623,1.5498352527618409,0.5568985842370623,,0,0.891,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,11,0.5619849351865794,1.518678033351898,0.5619849351865794,,0,0.876,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,12,0.5594401994871484,1.4858368396759034,0.5619849351865794,1.4858368396759034,0,0.872,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,13,0.5581569589181937,1.4563442826271058,0.5619849351865794,1.4563442826271058,0,0.87,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,14,0.5599778352798392,1.426772379875183,0.5619849351865794,1.426772379875183,0,0.868,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,15,0.5678719211438499,1.4002516388893127,0.5678719211438499,1.426772379875183,0,0.874,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,16,0.5718113150832438,1.3751083135604858,0.5718113150832438,1.426772379875183,0,0.873,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,17,0.5727139585390787,1.3526901364326478,0.5727139585390787,1.426772379875183,0,0.87,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,18,0.5773679353784102,1.329092311859131,0.5773679353784102,1.426772379875183,0,0.874,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,19,0.5756024544824946,1.3123560428619385,0.5773679353784102,1.3123560428619385,0,0.869,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,20,0.5792915190411243,1.2924442052841187,0.5792915190411243,1.3123560428619385,0,0.875,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,21,0.5811559543283163,1.2803236722946167,0.5811559543283163,1.3123560428619385,0,0.93,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,22,0.5833824281320334,1.2649012804031372,0.5833824281320334,1.3123560428619385,0,0.866,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,23,0.5818672766168819,1.2513250827789306,0.5833824281320334,1.2513250827789306,0,0.876,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,24,0.5754413714283786,1.2400939226150514,0.5833824281320334,1.2400939226150514,0,0.908,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,25,0.5792292502162575,1.2284547805786132,0.5833824281320334,1.2284547805786132,0,0.889,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,26,0.580701408873771,1.219929301738739,0.5833824281320334,1.219929301738739,0,0.88,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,27,0.580701408873771,1.2101593375205995,0.5833824281320334,1.2101593375205995,0,0.872,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,28,0.5829741361464981,1.20277881026268,0.5833824281320334,1.20277881026268,0,0.876,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,29,0.5881320987512693,1.1932523787021636,0.5881320987512693,1.20277881026268,0,0.89,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,30,0.5840411896603601,1.1879496812820434,0.5881320987512693,1.1879496812820434,0,0.877,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,31,0.5898579137934581,1.177237832546234,0.5898579137934581,1.1879496812820434,0,0.872,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,32,0.5854048260239966,1.1770495116710662,0.5898579137934581,1.1770495116710662,0,0.876,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,33,0.5897063986419429,1.170417809486389,0.5898579137934581,1.170417809486389,0,0.875,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,34,0.5918803116854212,1.1631731033325194,0.5918803116854212,1.170417809486389,0,0.871,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,35,0.5912215501570943,1.1621473550796508,0.5918803116854212,1.1621473550796508,0,0.875,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,36,0.593262366483625,1.1565277874469757,0.593262366483625,1.1621473550796508,0,0.874,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,37,0.5954362795271033,1.1531508445739747,0.5954362795271033,1.1621473550796508,0,0.878,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,38,0.5954362795271033,1.1493568897247315,0.5954362795271033,1.1493568897247315,0,0.872,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,39,0.5976101925705815,1.1486606061458589,0.5976101925705815,1.1493568897247315,0,0.873,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,40,0.6016918252236427,1.1455269396305083,0.6016918252236427,1.1493568897247315,0,0.871,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,41,0.5992768592372482,1.1414142668247222,0.6016918252236427,1.1414142668247222,0,0.87,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,42,0.5976101925705815,1.1404077053070067,0.6016918252236427,1.1404077053070067,0,0.881,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,43,0.5992768592372482,1.139886462688446,0.6016918252236427,1.139886462688446,0,0.873,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,44,0.6033584918903093,1.1349692344665527,0.6033584918903093,1.139886462688446,0,0.874,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,45,0.6011845788468312,1.1358714520931243,0.6033584918903093,1.1358714520931243,0,0.877,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,46,0.5992768592372482,1.1339951932430268,0.6033584918903093,1.1339951932430268,0,0.875,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,47,0.5992768592372482,1.133509486913681,0.6033584918903093,1.133509486913681,0,0.875,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,48,0.5971029461937698,1.13175630569458,0.6033584918903093,1.13175630569458,0,0.871,
fedavg_weighted,0,Cora,zero_hop,GCN,10,1,1,False,False,1,49,0.5992768592372482,1.1298040747642517,0.6033584918903093,1.1298040747642517,0,0.87,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,0,0.20992103614951252,1.9184096455574036,0.20992103614951252,,0,5.599,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,1,0.2456307804902096,1.8981943130493164,0.2456307804902096,,0,0.878,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,2,0.26745371562990194,1.8708823800086976,0.26745371562990194,,0,0.874,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,3,0.2926868079791253,1.838640522956848,0.2926868079791253,,0,0.881,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,4,0.32455682329053803,1.8059213399887084,0.32455682329053803,,0,0.879,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,5,0.35428277849475415,1.7700428128242494,0.35428277849475415,,0,0.881,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,6,0.4002205422785017,1.7296590089797974,0.4002205422785017,,0,0.882,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,7,0.435895841207082,1.6953247785568237,0.435895841207082,,0,0.872,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,8,0.47388619668129134,1.6570848226547241,0.47388619668129134,,0,0.88,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,9,0.4854925866681161,1.624160611629486,0.4854925866681161,,0,0.877,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,10,0.5089068695112863,1.589279580116272,0.5089068695112863,,0,0.867,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,11,0.5215639059776447,1.557759416103363,0.5215639059776447,,0,0.873,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,12,0.5434970106088626,1.5280144453048705,0.5434970106088626,,0,0.87,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,13,0.5449953849825967,1.5004944562911988,0.5449953849825967,,0,0.875,
fedavg_weighted,1,Cora,zero_hop,GCN,10,10000,1,False,False,1,14,0.5474599894539168,1.473385739326477,0.5474599894539168,,0,0.872,
